"# key,value,tags"
"אֶלֹהִים ( ELOHIM)","G-d","#definition,#hebrew"
"אָלוַֹ ( ALO)","G-d","#definition,#hebrew"
"אֱלוּל ( ELUL)","Elul, Month","#definition,#hebrew"
"אַלוֹן ( ALON)","Oak; Acorn","#definition,#hebrew"
"אְלוּנקָה ( ELUNKAH)","Stretcher","#definition,#hebrew"
"אַלּוּף ( ALLUF)","Champion;Tribal chief","#definition,#hebrew"
"אֶלַח זִיהוּם ( ELACH ZIHUM)","Infection","#definition,#hebrew"
"אֵלֵיָּהוּ ( EILEIAHU)","Eliahu","#definition,#hebrew"
"אֲלִיל ( ALIL)","Idol; Nothing","#definition,#hebrew"
"אֱלִימֶלֶךְ ( ELIMELEKH)","Elimelej, My G-d is King","#definition,#hebrew"
"אֵלִיפְּסָה ( EILIPESAH)","Ellipse","#definition,#hebrew"
"אֱלִישֶׁבַע ( ELISHEVA)","Elisabeth; Elisheba","#definition,#hebrew"
"אֲלַכְסוֹן ( ALAKHSON)","Diagonal; Hypotenuse","#definition,#hebrew"
"אִלֵּם ( ILLEIM)","Dumb;Mute","#definition,#hebrew"
"אֲלֻמָּה ( ALUMMAH)","Sheaf","#definition,#hebrew"
"אַלְמָן ( ALMAN)","Widower","#definition,#hebrew"
"אַלְמָנָה ( ALMANAH)","Widow","#definition,#hebrew"
"אַלְמָנוֹת ( ALMANOT)","Widows","#definition,#hebrew"
"אַלְמָנוּת ( ALMANUT)","The state of being a widower","#definition,#hebrew"
"אִלֶּמֶת ( ILLEMET)","Dumb F","#definition,#hebrew"
"אֶל סַלְוַודוֹר ( EL SALVAVDOR)","El Salvador","#definition,#hebrew"
"אִלְסָר ( ILSAR)","Hazelnut","#definition,#hebrew"
"אֶלְעָזָר ( ELAZAR)","Eleazar","#definition,#hebrew"
"אֶל עַל ( EL AL)","Upwards","#definition,#hebrew"
"אֶלֶף ( ELEF)","Thousand","#definition,#hebrew"
"אָלֶפְבֵּית  אָלֶפְבֵּיתָא  אָלֶף בֵּית ( ALEFBEIT  ALEFBEITA   ALEF BEIT)","Alphabet; Abecedary","#definition,#hebrew"
"אַלְפַּיִם  אַלְפַּיִים ( ALPAYIM  ALPAYIM)","Two thousand","#definition,#hebrew"
"אַל תִּדְאַג ( AL TID AG)","Don t worry M","#definition,#hebrew"
"אַל תִּדְאֲגִי ( AL TID AGI)","Don t worry F","#definition,#hebrew"
"אַל תִּשְׁכַּח ( AL TISHKACH)","Don t forget M","#definition,#hebrew"
"אַל תִּשְׁכַּחִי ( AL TISHKACHI)","Don t Forget F","#definition,#hebrew"
"אִם  אִילוּ ( IM  ILU)","If","#definition,#hebrew"
"אֵם  אִמָּא ( EIM  IMMA )","Mother; Mom","#definition,#hebrew"
"אַמבָט ( AMVAT)","Bathtub","#definition,#hebrew"
"אַמְבַּטְיָה ( AMBATYAH)","Bathtub","#definition,#hebrew"
"אָמַד ( AMAD)","Estimate, Appraise, Assess, To","#definition,#hebrew"
"אֹמֶד  אוֹמֶד ( OMED  OMED)","Estimate; Appraisal","#definition,#hebrew"
"אָמָה ( AMAH)","Maidservant; Slave F","#definition,#hebrew"
"אַמָּה ( AMMAH)","Cubit, Ancient Measure","#definition,#hebrew"
"אִמָּהִי ( IMMAHI)","Maternal","#definition,#hebrew"
"אֵמוּן ( EIMUN)","Trust","#definition,#hebrew"
"אִמּוּן  אימון ( IMMUN  YMVN)","Practice","#definition,#hebrew"
"אֲמוּנָה ( AMUNAH)","Faith; Belief","#definition,#hebrew"
"אֱמוּנָה ( EMUNAH)","Faith","#definition,#hebrew"
"אִמּוֹת  אִמָּהוֹת ( IMMOT  IMMAHOT)","Mothers","#definition,#hebrew"
"אֻמּוֹת מְאֻחָדוֹת  או מ ( UMMOT ME UCHADOT  VM)","United Nations; UNO","#definition,#hebrew"
"אֵם חוֹרֶגֶת ( EIM CHOREGET)","Mother in law","#definition,#hebrew"
"אַמִּיץ ( AMMITZ)","Brave","#definition,#hebrew"
"אִם כֵּן ( IM KEIN)","If so","#definition,#hebrew"
"אִם כֵּן  וּבְכֵן  אפוֹא  לָקֵ ( IM KEIN UVKHEIN  FO  LAKEI)","Then Conj","#definition,#hebrew"
"אִם לֹא ( IM LO )","If not","#definition,#hebrew"
"אֻמְלָל ( UMLAL)","Miserable","#definition,#hebrew"
"אָמַן ( AMAN)","Rear, To; Nurse, To","#definition,#hebrew"
"אָמֵן ( AMEIN)","So be it; Amen","#definition,#hebrew"
"אִמֵן ( IMEIN)","Train, Teach, To","#definition,#hebrew"
"אָמְנָה ( AMNAH)","Truly","#definition,#hebrew"
"אֲמֻנָה ( AMUNAH)","Faith; Belief","#definition,#hebrew"
"אֲמָּנוּת  אֲומָּנוּת ( AMMANUT  AVMANUT)","Art","#definition,#hebrew"
"אֻמָּנוּת  מְלֶאכֶת יָד ( UMMANUT MELE KHET YAD)","Handicraft","#definition,#hebrew"
"אָמֵץ ( AMEITZ)","Be Strong, Be Brave","#definition,#hebrew"
"אִמֵּץ ( IMMEITZ)","Adopt Idea, Child; Strengthen","#definition,#hebrew"
"אֹמֶץ ( OMETZ)","Courage","#definition,#hebrew"
"אַמְצָאָה ( AMTZA AH)","Invention","#definition,#hebrew"
"אֶמצֵע ( EMTZEI)","Middle, Center","#definition,#hebrew"
"אֶמצָעוּת  בְּאֶמְצָעוּת  אֶמצָעִי ( EMTZAUT BE EMTZAUT  EMTZAI)","Means of doing something","#definition,#hebrew"
"אִם צִּרְצוּ אֵין זוֹ אַגָדָה ( IM TZIRTZU  EIN ZO  AGADAH)","If you want won t be a legend","#definition,#hebrew"
"אִמְרָה ( IMRAH)","Saying","#definition,#hebrew"
"אֲמרִי ( AMRI)","Amorite","#definition,#hebrew"
"אֲמֵרִיקָה ( AMEIRIKAH)","America","#definition,#hebrew"
"אַמְרִיקָה הַדְּרוֹמִית  דְּרוּם אַמְרִיקָה ( AMRIKAH HADDEROMIT DERUM  AMRIKAH)","South America","#definition,#hebrew"
"אַמְרִיקָה הַלָּטִינִית ( AMRIKAH HALLATINIT)","Latin America","#definition,#hebrew"
"אֲמֵרִיקָנִי ( AMEIRIKANI)","American M","#definition,#hebrew"
"אֲמֵרִיקָנִית ( AMEIRIKANIT)","American F","#definition,#hebrew"
"אָמֶר  לוֹמֵר ( AMER LOMEIR)","Say; Intend; Tell","#definition,#hebrew"
"אֶמֶשׁ ( EMESH)","Yesterday Night; Last Night","#definition,#hebrew"
"אֶמֶת ( EMET)","Truth","#definition,#hebrew"
"אָנָּא ( ANNA )","Please","#definition,#hebrew"
"אַנְגוֹלָה ( ANGOLAH)","Angola","#definition,#hebrew"
"אַנְגְּלִי ( ANGELI)","English","#definition,#hebrew"
"אַנְגְּלִיָּה ( ANGELYYAH)","England","#definition,#hebrew"
"אַנְגְּלִית ( ANGELIT)","English","#definition,#hebrew"
"אַנְגְלִית ( ANGELIT)","English language","#definition,#hebrew"
"אֲנוֹשׁ ( ANOSH)","Human","#definition,#hebrew"
"אֲנָחָה ( ANACHAH)","Moan; Sigh","#definition,#hebrew"
"אֲנַחְנוּ ( ANACHNU)","We MoF","#definition,#hebrew"
"אֲנַחֵנוּ רַק יְדִידִים ( ANACHEINU RAK YEDIDIM)","We are only friends","#definition,#hebrew"
"אֲנָטּוֹמִיָה ( ANATTOMIAH)","Anatomy","#definition,#hebrew"
"אֲנִי ( ANI)","I","#definition,#hebrew"
"אֲנִי אוֹהֵב אוֹתָךְ ( ANI  OHEIV  OTAKH)","I love you M to F","#definition,#hebrew"
"אֲנִי אוֹהֶבֶת אוֹתְךָ ( ANI  OHEVET  OTKHA)","I love you F to M","#definition,#hebrew"
"אֳנִיָּה (ONYYAH)","Ship","#definition,#hebrew"
"אֳנִיָּה  אוֹניִיָּה ( ONYYAH  ONYYYAH)","Boat; Ship","#definition,#hebrew"
"אֳנִיָּה  אוֹניִיָּה (ONYYAH ONYYYAH)","Boat; Ship","#definition,#hebrew"
"אֲנִי לֹא מֵבִין ( ANI LO  MEIVIN)","I don t understand M","#definition,#hebrew"
"אֲנִי לֹא מְבִינָה ( ANI LO  MEVINAH)","I don t understand F","#definition,#hebrew"
"אֲנִי לֹא מַסְכִּים ( ANI LO  MASKIM)","I don t agree M","#definition,#hebrew"
"אֲנִי לֹא מַסְכִּימָה ( ANI LO  MASKIMAH)","I don t agree F","#definition,#hebrew"
"אָנִי מֵבִין ( ANI MEIVIN)","I understand M","#definition,#hebrew"
"אָנִי מְבִינָה ( ANI MEVINAH)","I understand F","#definition,#hebrew"
"אֲנִי מַסְכִּים ( ANI MASKIM)","I agree M","#definition,#hebrew"
"אֲנִי מַסְכִּימָה ( ANI MASKIMAH)","I agree F","#definition,#hebrew"
"אָנִין ( ANIN)","Delicate, Refined M","#definition,#hebrew"
"אֲנִינָה ( ANINAH)","Delicate, Refined F","#definition,#hebrew"
"אֵנִי צָמֵא ( EINI TZAMEI )","I m thirsty","#definition,#hebrew"
"אֲנִי רׇעֵב ( ANI ROEIV)","I m hungry","#definition,#hebrew"
"אֲנֹכִי ( ANOKHI)","I, Biblical","#definition,#hebrew"
"אֲנָךְ  מְאֻנָּךְ  זָקוּף  קָדְקֱדִי ( ANAKH ME UNNAKH ZAKUF KADKEDI)","Vertical","#definition,#hebrew"
"אֲנָנָס ( ANANAS)","Pineapple","#definition,#hebrew"
"אָנַס ( ANAS)","Compel; Force; Rape, to","#definition,#hebrew"
"אֱנָפָה ( ENAFAH)","Heron","#definition,#hebrew"
"אֻנְקִיָה ( UNKIAH)","Ounce","#definition,#hebrew"
"אַנְשֵׁי ( ANSHEI)","Men of","#definition,#hebrew"
"אֲנׇשִׁים ( ANOSHIM)","Men;People","#definition,#hebrew"
"אֶסְגֹר  אֲנִי ( ESGOR  ANI)","Will Close, I","#definition,#hebrew"
"אָסוֹן ( ASON)","Disaster","#definition,#hebrew"
"אָסוּר ( ASUR)","Forbidden","#definition,#hebrew"
"אַסיָה ( ASYAH)","Asia","#definition,#hebrew"
"אֲסִימוֹן ( ASIMON)","Token, Old Coin","#definition,#hebrew"
"אָסִיף ( ASIF)","Harvest","#definition,#hebrew"
"אַסִּיר ( ASSIR)","Prisoner","#definition,#hebrew"
"אַסְלָה ( ASLAH)","Commode","#definition,#hebrew"
"אָסַף ( ASAF)","Gather; Glean","#definition,#hebrew"
"אֹסֶף ( OSEF)","Collection; Gathering","#definition,#hebrew"
"אֲסֵפָה ( ASEIFAH)","Meeting","#definition,#hebrew"
"אַספִּירִין ( ASPIRIN)","Aspirin","#definition,#hebrew"
"אָסַף  לֶאֲסף ( ASAF LE ASF)","Gathered; Collected","#definition,#hebrew"
"אֲסַפְסֻף ( ASAFSUF)","Rabble","#definition,#hebrew"
"אָסַר ( ASAR)","Bind","#definition,#hebrew"
"אִסָּר ( ISSAR)","Jail; Arrest; Forbid, Ban Add","#definition,#hebrew"
"אֲסָר  אִסָּר ( ASAR  ISSAR)","Fetter, Bond","#definition,#hebrew"
"אָסֻר עַל ( ASUR AL)","Prohibit, Forbid, Ban","#definition,#hebrew"
"אֶסְתֵר ( ESTEIR)","Ester","#definition,#hebrew"
"אַף ( AF)","Also; Even","#definition,#hebrew"
"אַף ( AF)","Nose; Anger","#definition,#hebrew"
"אַף ( AF)","Nose","#definition,#hebrew"
"אַף אֶחָד לֹא  לֹא אַף אֶחָד ( AF  ECHAD LO  LO   AF  ECHAD)","No one","#definition,#hebrew"
"אַפְגָנִיסְתָן ( AFGANISETAN)","Afghanistan","#definition,#hebrew"
"אָפַד ( AFAD)","Make garment close fitting","#definition,#hebrew"
"אֵפֹד ( EIFOD)","Ephod","#definition,#hebrew"
"אֲפֻדָּה ( AFUDDAH)","Vest","#definition,#hebrew"
"אָפָה  לְאָפוֹת ( AFAH LE AFOT)","Bake, To","#definition,#hebrew"
"אֵפוֹא  אֵפוֹ  אֵיפוֹא ( EIFO   EIFO  EIFO )","Then; So","#definition,#hebrew"
"אֵפוֹד ( EIFOD)","Ephod, tunic","#definition,#hebrew"
"אָפוּן ( AFUN)","Pea M","#definition,#hebrew"
"אָפוּנַה ( AFUNAH)","Pea F","#definition,#hebrew"
"אָפוֹר  אָפֹר ( AFOR  AFOR)","Gray M","#definition,#hebrew"
"אֲפוֹרָה  אֲפֹרָה ( AFORAH  AFORAH)","Gray F","#definition,#hebrew"
"אַפֵידַת יֶצחָק ( AFEIDAT YETZCHAK)","Binding of Isaac","#definition,#hebrew"
"אֲפִילוּ ( AFILU)","Even; Even though, If","#definition,#hebrew"
"אַפִּים ( APPIM)","Noses","#definition,#hebrew"
"אָפִיק ( AFIK)","Stream, Bed of River","#definition,#hebrew"
"אֲפִיקִים ( AFIKIM)","Streams, Beds of Rivers","#definition,#hebrew"
"אָפֵל ( AFEIL)","Dark","#definition,#hebrew"
"אֲפֵלָה ( AFEILAH)","Darkness","#definition,#hebrew"
"אָפְנָה ( AFNAH)","Fashion","#definition,#hebrew"
"אֹפְנַיִם  אוֹפַנַיִים ( OFNAYIM  OFANAYIM)","Bicycle; Bike","#definition,#hebrew"
"אֶפֶס ( EFES)","Zero","#definition,#hebrew"
"אַף פַּעַם לֹא  לֹא אַף פַּעַם ( AF PAAM LO  LO   AF PAAM)","Never","#definition,#hebrew"
"אֹפֶק  אוֹפֶק ( OFEK  OFEK)","Horizon","#definition,#hebrew"
"אָפְקִי  מְאֻזָּן ( AFKI ME UZZAN)","Horizontal","#definition,#hebrew"
"אֶפְרוֹחַ ( EFROACH)","Chick","#definition,#hebrew"
"אֶפְרחַ ( EFRACH)","Chick","#definition,#hebrew"
"אַפְּרִיל ( APPERIL)","April","#definition,#hebrew"
"אֶפְרַיִם ( EFRAYIM)","Ephraim","#definition,#hebrew"
"אַפְרִיקָה ( AFRIKAH)","Africa","#definition,#hebrew"
"אֲפַרְסֵק ( AFARSEIK)","Peach","#definition,#hebrew"
"אֶפְשָׁר ( EFSHAR)","Possible","#definition,#hebrew"
"אֶצְבַּע ( ETZBA)","Finger; Toe","#definition,#hebrew"
"אֶצְבְּעוֹנִית ( ETZBEONIT)","Thimble, Flower","#definition,#hebrew"
"אֶצְבָּעוֹת ( ETZBAOT)","Fingers; Toes","#definition,#hebrew"
"אִצְטַדְיוֹן ( ITZTADYON)","Stadium, Sports Field","#definition,#hebrew"
"אְצטרוּבָּל ( ETZTRUBBAL)","Acorn","#definition,#hebrew"
"אֵצֶל ( EITZEL)","At; By, At the place of","#definition,#hebrew"
"אָצַר ( ATZAR)","Accumulate","#definition,#hebrew"
"אֶקְדָּח ( EKDACH)","Gun; Revolver","#definition,#hebrew"
"אֶקְוּוָדוֹר ( EKUVADOR)","Ecuador","#definition,#hebrew"
"אֲקִיפָה ( AKIFAH)","Overtaking","#definition,#hebrew"
"אַקְר ( AKR)","Acre","#definition,#hebrew"
"אַקרִילׇן ( AKRILON)","Acrylyc, fabric","#definition,#hebrew"
"אָרַב ( ARAV)","Lie in wait; Lurk","#definition,#hebrew"
"אֲרְבֶּה ( AREBEH)","Locust","#definition,#hebrew"
"אֲרָבוֹת ( ARAVOT)","Willow branches","#definition,#hebrew"
"אַרְבַּע ( ARBA)","Four F","#definition,#hebrew"
"אַרְבָּעָה ( ARBAAH)","Four M","#definition,#hebrew"
"אַרְבָּעָה עָשָׂר ( ARBAAH ASAR)","Fourteen M","#definition,#hebrew"
"אַרְבַּעִים ( ARBAIM)","Forty","#definition,#hebrew"
"אַרְבַּע כוֹסוֹת ( ARBA KHOSOT)","Four cups","#definition,#hebrew"
"אַרְבַּע מֵאוֹת ( ARBA MEI OT)","Four hundred","#definition,#hebrew"
"אַרְבַּע עֶשְׂרֵה ( ARBA ESREIH)","Fourteen F","#definition,#hebrew"
"אַרְבַּעַת אֲלָפִים ( ARBAAT  ALAFIM)","Four Thousand","#definition,#hebrew"
"אַרְבַּעַת הַמִינִים ( ARBAAT HAMINIM)","Four species","#definition,#hebrew"
"אַרגַּז כֵלִים ( ARGAZ KHEILIM)","Tool box","#definition,#hebrew"
"אַרַג  טָוַה  שָׁלַר  קֵלע  רָקָם ( ARAG TAVAH SHALAR KEIL RAKAM)","Weave, To; Spin, To","#definition,#hebrew"
"אַרַג  טָוַה  שָׁלַר  קֵלע  רָקָם ( ARAG TAVAH SHALAR KEIL" RAKAM)","Weave, To; Spin, To","#definition,#hebrew"
"אַרְגָּמָן  אַרְגְּנָן ( ARGAMAN  ARGENAN)","Purple","#definition,#hebrew"
"אַרְגֶנְטִינָה ( ARGENTINAH)","Argentina","#definition,#hebrew"
"אִרְגֵּן  לְאַרְגֵּן ( IRGEIN LE ARGEIN)","Organize, to","#definition,#hebrew"
"אֻרְוָה ( URVAH)","Stable for horses","#definition,#hebrew"
"אָרוּז ( ARUZ)","Packed","#definition,#hebrew"
"אֲרוּחָה  אֲרֻחָה ( ARUCHAH  ARUCHAH)","Meal","#definition,#hebrew"
"אֲרוּחַת בֹּקֶר  אֲרוּחַת בּוֹקֶר ( ARUCHAT BOKER  ARUCHAT BOKER)","Breakfast, Morning Meal","#definition,#hebrew"
"אֲרוּחַת יְלָדִים ( ARUCHAT YELADIM)","Children s menu","#definition,#hebrew"
"אֲרוּחָת עִסְקִית ( ARUCHAT ISKIT)","Executive menu","#definition,#hebrew"
"אֲרוּחַת עֶרֶב ( ARUCHAT EREV)","Dinner, Evening Meal","#definition,#hebrew"
"אֲרוּחַת צָהֳרַיִים ( ARUCHAT TZAHORAYIM)","Lunch, Noon Meal","#definition,#hebrew"
"אֲרוֹן ( ARON)","Ark  of the covenant","#definition,#hebrew"
"אָרוֹן ( ARON)","Closet, Ark","#definition,#hebrew"
"אָרוֹן בְגָדִים ( ARON VEGADIM)","Closet for Garments","#definition,#hebrew"
"אֲרוֹנוֹת ( ARONOT)","Closet, cabinet, cupboard","#definition,#hebrew"
"אֲרוֹנוֹת ( ARONOT)","Closets, Arks","#definition,#hebrew"
"אֲרוֹן קוֹדֱשׁ ( ARON KODESH)","Holy ark","#definition,#hebrew"
"אֵרוּעַ ( EIRUA)","Event","#definition,#hebrew"
"אָרוּרָה ( ARURAH)","Cursed F","#definition,#hebrew"
"אָרוּר  מְקֻלָל ( ARUR MEKULAL)","Cursed M","#definition,#hebrew"
"אֶרֶז ( EREZ)","Cedar","#definition,#hebrew"
"אֹרֶז  אוֹרֶז ( OREZ  OREZ)","Rice","#definition,#hebrew"
"אָרַז  לֶאֱרוֹז ( ARAZ LE EROZ)","Pack, To","#definition,#hebrew"
"אֵרַח ( EIRACH)","Entertain; Lodge, To","#definition,#hebrew"
"אֲרֻחָה ( ARUCHAH)","Meal","#definition,#hebrew"
"אֲרִי ( ARI)","Lion","#definition,#hebrew"
"אֲרִיֵאל ( ARIEI L)","Ariel","#definition,#hebrew"
"אֲרִיֵאל ( ARIEI L)","Name of Jerusalem; The Temple","#definition,#hebrew"
"אֲרִיג צֶמֶר ( ARIG TZEMER)","Flannel","#definition,#hebrew"
"אַרְיֵה ( ARYEIH)","Lion","#definition,#hebrew"
"אָרַךְ ( ARAKH)","Last, take time","#definition,#hebrew"
"אֹרֶךְ  אוֹרֶךְ ( OREKH  OREKH)","Length; Duration","#definition,#hebrew"
"אָרֹךְ  אָרוֹךְ ( AROKH  AROKH)","Long","#definition,#hebrew"
"אֲרֻכָּה  אֲרוּכָה ( ARUKKAH  ARUKHAH)","Long","#definition,#hebrew"
"אֹרֶךְ רוּחַ ( OREKH RUACH)","Patience","#definition,#hebrew"
"אֲרָם ( ARAM)","Land of Aram","#definition,#hebrew"
"אַרְמוֹן ( ARMON)","Castle, palace","#definition,#hebrew"
"אָרַם  לַאֲרוֹם ( ARAM LA AROM)","Pile, to; Heap, to","#definition,#hebrew"
"אַרְמֶנִיָה ( ARMENIAH)","Armenia","#definition,#hebrew"
"אֹרֶן  אוֹרֶן ( OREN  OREN)","Pine; Fir","#definition,#hebrew"
"אַרנָב ( ARNAV)","Rabbit; Bunny","#definition,#hebrew"
"אַרנוֹן ( ARNON)","Palace","#definition,#hebrew"
"אֳרָנִים  אוֹרָנִים ( ORANIM  ORANIM)","Pines; Firs","#definition,#hebrew"
"אַרְנָק ( ARNAK)","Purse","#definition,#hebrew"
"אֶרֶץ ( ERETZ)","Land; Earth; Country","#definition,#hebrew"
"אֶרֶץ הַקֹּדֶשׁ  יִשְׂרָאֵל ( ERETZ HAKKODESH YISRA EIL)","Holy Land","#definition,#hebrew"
"אֲרָצוֹת ( ARATZOT)","Lands, Countries","#definition,#hebrew"
"אַרֶצוֹת הַבְּרִית  ארה ב ( ARETZOT HABBERIT  RHV)","United States of America; USA","#definition,#hebrew"
"אֶרְץ זָבַת חָלָב וּדְבַשׁ ( ERTZ ZAVAT CHALAV UDVASH)","Land flows milk and honey","#definition,#hebrew"
"אֶרֶץ יִשׂרָאֵל ( ERETZ YISRA EIL)","Land of Israel","#definition,#hebrew"
"אֵשׁ ( EISH)","Fire","#definition,#hebrew"
"אִשֶּׁה ( ISHSHEH)","Fire offering","#definition,#hebrew"
"אִשָׁה  אִישָׁה ( ISHAH  ISHAH)","Woman, Wife","#definition,#hebrew"
"אֶשׁכְּוֹלִית ( ESHKEOLIT)","Grapefruit","#definition,#hebrew"
"אַשְׁלָיָה ( ASHLAYAH)","Illusion","#definition,#hebrew"
"אָשָׁם ( ASHAM)","Guilt; Guilt offering biblical","#definition,#hebrew"
"אָשַׁם ( ASHAM)","Guilty, To be","#definition,#hebrew"
"אָשֵׁם ( ASHEIM)","Guilty","#definition,#hebrew"
"אַשֶׁם ( ASHEM)","Guilty","#definition,#hebrew"
"אַשׁמָה ( ASHMAH)","Blame, guilt","#definition,#hebrew"
"אַשְׁמָה ( ASHMAH)","Guilt","#definition,#hebrew"
"אַשְׁקְלוֹן ( ASHKELON)","Ashkelon","#definition,#hebrew"
"אַשְׁקְלוֹן  בְּצַלְצוּל  בָצָל יָרוֹק ( ASHKELON BETZALTZUL VATZAL YAROK)","Scallion; Green Onion","#definition,#hebrew"
"אָשֵׁר ( ASHEIR)","Asher","#definition,#hebrew"
"אַשׁרַאִי ( ASHRA I)","Credit","#definition,#hebrew"
"אֲשֶׁר  בְּרָכָה  תַּעֲנוּג ( ASHER BERAKHAH TAANUG)","Bliss","#definition,#hebrew"
"אשֶׁר  הַצְלָחָה ( SHER HATZLACHAH)","Happiness","#definition,#hebrew"
"אֲשֶׁר  שֶׁ ( ASHER SHE)","That; Which; Who; Whom","#definition,#hebrew"
"אֵשֶת מְכִירוֹת ( EIShET MEKHIROT)","Saleswoman","#definition,#hebrew"
"אַתְּ ( ATT)","You F S","#definition,#hebrew"
"אֵת ( EIT)","Spade","#definition,#hebrew"
"אֶת ( ET)","Sign of the Definite Object","#definition,#hebrew"
"אֶת ( ET)","With","#definition,#hebrew"
"אֶתְגָּר ( ETGAR)","Challenge","#definition,#hebrew"
"אַתָּה ( ATTAH)","You M S","#definition,#hebrew"
"אֲתַטִּיחַ צָחֹב ( ATATTIACH TZACHOV)","Cantaloupe","#definition,#hebrew"
"אֶתְיוֹפְּיָה ( ETYOPPEYAH)","Ethiopia","#definition,#hebrew"
"אֶתְכֶם ( ETKHEM)","You M P","#definition,#hebrew"
"אֶתְכֶן ( ETKHEN)","You F P","#definition,#hebrew"
"אֶתְלַבֵּשׁ  אֲנִי ( ETLABBEISH  ANI)","Will get dress, Myself","#definition,#hebrew"
"אַתֶּם ( ATTEM)","You M P","#definition,#hebrew"
"אֶתְמוֹל ( ETMOL)","Yesterday","#definition,#hebrew"
"אֶת מִי ( ET MI)","Under whom?","#definition,#hebrew"
"אֶת מִי שֶהוּא ( ET MI ShEHU )","Whomever; Whomsoever","#definition,#hebrew"
